price,area,bedrooms,bathrooms,stories,parking,mainroad,guestroom,basement,hotwaterheating,airconditioning,prefarea,furnishingstatus,location
15376000.0,1829.0,3,2.0,1,1,yes,yes,no,no,no,no,semi-furnished,Chennai
19327000.0,2854.0,4,2.0,1,1,yes,yes,no,no,no,yes,furnished,Ahmedabad
26956000.0,1641.0,3,2.0,1,1,yes,no,no,no,no,no,furnished,Mumbai
27289000.0,,4,4.0,3,1,yes,no,no,no,no,no,furnished,Bangalore
23921000.0,2259.0,3,1.0,3,1,yes,no,yes,no,no,no,,Bangalore
40825000.0,2394.0,5,3.0,2,3,yes,no,yes,no,no,no,semi-furnished,Mumbai
32149000.0,3087.0,4,3.0,2,1,yes,yes,no,no,no,no,furnished,Delhi
41445000.0,2336.0,3,2.0,1,3,yes,no,no,no,no,no,furnished,Mumbai
44019000.0,5316.0,6,4.0,1,1,yes,yes,no,no,no,no,unfurnished,Pune
26206000.0,1503.0,1,1.0,2,1,yes,no,no,no,no,yes,semi-furnished,Mumbai
36374000.0,5248.0,6,5.0,1,1,yes,no,yes,no,no,no,,Chennai
45123000.0,3014.0,5,3.0,2,2,yes,yes,no,yes,no,no,semi-furnished,Mumbai
13364000.0,1682.0,2,1.0,2,0,no,no,no,no,yes,no,furnished,Kolkata
18816000.0,2453.0,3,2.0,3,0,yes,no,yes,no,yes,no,furnished,Ahmedabad
19450000.0,3143.0,4,2.0,2,1,yes,yes,no,no,yes,no,unfurnished,Ahmedabad
18449000.0,2013.0,3,2.0,3,1,yes,yes,yes,yes,yes,no,semi-furnished,Hyderabad
19296000.0,2869.0,4,3.0,1,1,no,no,yes,no,no,yes,semi-furnished,Kolkata
24077000.0,2652.0,3,2.0,1,1,yes,no,no,no,yes,no,unfurnished,Bangalore
20909000.0,4136.0,6,5.0,1,2,yes,no,yes,no,no,no,unfurnished,Ahmedabad
20337000.0,2475.0,3,2.0,1,0,yes,yes,yes,yes,no,yes,semi-furnished,Chennai
20329000.0,2414.0,4,2.0,2,0,yes,no,no,no,no,no,furnished,Pune
23060000.0,3562.0,4,3.0,2,1,yes,no,yes,no,yes,no,furnished,Kolkata
34153000.0,3033.0,5,4.0,1,1,yes,no,no,yes,no,no,furnished,Delhi
24247000.0,3198.0,5,3.0,2,1,yes,yes,no,no,no,no,unfurnished,Pune
17737000.0,2805.0,4,3.0,2,3,yes,yes,no,no,no,no,,Chennai
35865000.0,3220.0,5,3.0,2,1,yes,no,no,no,yes,no,unfurnished,Bangalore
23802000.0,2918.0,4,4.0,2,1,yes,no,no,no,no,no,unfurnished,Pune
43591000.0,2613.0,3,3.0,1,1,no,no,no,yes,yes,no,semi-furnished,Mumbai
37771000.0,3388.0,6,5.0,2,0,yes,no,no,no,no,yes,unfurnished,Bangalore
23557000.0,2769.0,4,3.0,3,2,yes,yes,yes,yes,yes,yes,semi-furnished,Pune
40477000.0,2563.0,3,1.0,2,0,yes,yes,no,yes,no,no,unfurnished,Mumbai
21833000.0,2151.0,2,1.0,1,1,yes,no,no,no,yes,yes,furnished,Bangalore
15669000.0,2289.0,3,2.0,1,1,yes,no,no,no,no,no,unfurnished,Kolkata
36740000.0,4124.0,6,5.0,2,0,yes,no,no,no,yes,yes,furnished,Bangalore
12643000.0,1702.0,3,2.0,2,1,yes,no,yes,no,yes,yes,furnished,Ahmedabad
54967000.0,3686.0,5,3.0,1,2,no,no,no,yes,no,no,unfurnished,Mumbai
11272000.0,2565.0,4,2.0,2,3,yes,yes,no,yes,no,no,unfurnished,Ahmedabad
65285000.0,3736.0,3,2.0,2,1,yes,no,no,no,yes,no,unfurnished,Mumbai
35479000.0,2615.0,4,3.0,2,1,yes,yes,no,no,no,no,furnished,Delhi
14385000.0,1801.0,2,1.0,3,0,yes,no,no,no,yes,no,unfurnished,Hyderabad
17060000.0,2290.0,3,2.0,3,0,yes,no,no,no,yes,no,furnished,Hyderabad
38204000.0,3922.0,6,3.0,3,2,yes,yes,no,no,yes,no,furnished,Delhi
19022000.0,2827.0,4,3.0,3,1,yes,no,no,no,no,no,semi-furnished,Kolkata
13622000.0,1228.0,1,1.0,2,1,yes,yes,yes,no,no,yes,furnished,Bangalore
20231000.0,3741.0,5,3.0,1,0,yes,yes,yes,no,no,yes,semi-furnished,Ahmedabad
23984000.0,3039.0,4,3.0,2,0,yes,no,no,no,no,yes,unfurnished,Chennai
19935000.0,2753.0,3,2.0,2,3,yes,no,no,yes,yes,no,unfurnished,Chennai
16685000.0,1880.0,3,2.0,2,3,yes,no,no,no,no,no,unfurnished,Hyderabad
23491000.0,3892.0,5,3.0,1,1,yes,yes,no,no,yes,no,furnished,Ahmedabad
20176000.0,3134.0,4,2.0,2,1,yes,yes,no,no,no,no,semi-furnished,Ahmedabad
46815000.0,2596.0,5,3.0,3,1,no,no,no,no,no,no,,Mumbai
13172000.0,1847.0,3,2.0,2,1,yes,no,yes,no,yes,no,furnished,Hyderabad
25751000.0,3694.0,6,4.0,1,2,yes,yes,no,no,yes,no,unfurnished,Kolkata
47582000.0,2768.0,4,2.0,2,1,yes,no,yes,no,no,yes,unfurnished,Mumbai
20452000.0,2982.0,3,2.0,2,2,yes,no,no,no,no,no,semi-furnished,Kolkata
32667000.0,2955.0,5,5.0,3,1,yes,no,yes,yes,no,yes,semi-furnished,Bangalore
21194000.0,1849.0,2,2.0,1,2,yes,yes,yes,no,no,no,furnished,Bangalore
11972000.0,1524.0,2,2.0,2,1,no,no,yes,no,yes,yes,furnished,Chennai
10146000.0,1191.0,1,1.0,1,0,yes,no,yes,no,yes,no,unfurnished,Chennai
23440000.0,2279.0,3,2.0,2,2,yes,yes,no,yes,no,yes,semi-furnished,Bangalore
37169000.0,2020.0,2,1.0,3,1,no,no,yes,no,yes,no,unfurnished,Mumbai
21321000.0,2439.0,3,2.0,2,1,yes,no,no,no,no,no,semi-furnished,Chennai
45227000.0,3651.0,5,3.0,2,2,yes,no,no,no,no,no,furnished,Delhi
36930000.0,2188.0,2,1.0,1,1,yes,yes,no,no,no,no,furnished,Mumbai
24752000.0,2734.0,3,3.0,1,2,yes,no,yes,no,no,yes,furnished,Chennai
17054000.0,1371.0,2,2.0,2,2,yes,no,no,no,no,no,semi-furnished,Bangalore
27975000.0,3040.0,4,3.0,2,1,yes,no,no,no,no,no,semi-furnished,Chennai
45439000.0,3228.0,4,3.0,3,1,yes,yes,no,no,no,no,semi-furnished,Mumbai
14815000.0,1203.0,3,2.0,1,1,yes,no,yes,no,no,no,semi-furnished,Delhi
18363000.0,2258.0,3,1.0,1,1,yes,yes,no,no,no,yes,furnished,Pune
24130000.0,1264.0,2,1.0,1,2,yes,yes,no,no,no,no,semi-furnished,Mumbai
12365000.0,2157.0,3,2.0,2,1,no,yes,no,no,yes,yes,unfurnished,Ahmedabad
30649000.0,1746.0,3,2.0,3,1,yes,yes,no,no,no,no,furnished,Mumbai
21550000.0,2502.0,3,2.0,2,2,yes,no,no,no,no,no,semi-furnished,Chennai
82760000.0,6360.0,6,4.0,2,2,yes,yes,no,no,yes,no,semi-furnished,Delhi
18064000.0,1803.0,2,2.0,1,2,yes,no,yes,no,yes,no,unfurnished,Pune
18539000.0,3041.0,4,3.0,1,1,yes,no,yes,no,no,no,unfurnished,Ahmedabad
14759000.0,1255.0,2,1.0,2,1,yes,no,yes,no,no,no,furnished,Bangalore
10429000.0,1615.0,2,1.0,1,1,yes,no,yes,no,no,no,semi-furnished,Kolkata
33455000.0,5206.0,6,4.0,2,1,no,no,yes,no,yes,yes,unfurnished,Ahmedabad
21208000.0,1583.0,3,2.0,3,0,yes,no,yes,no,yes,no,furnished,Delhi
43639000.0,3893.0,5,3.0,2,1,yes,no,no,no,no,no,semi-furnished,Delhi
21733000.0,2658.0,3,1.0,2,0,yes,no,yes,yes,no,no,semi-furnished,Pune
46718000.0,2458.0,3,3.0,2,0,yes,no,no,no,yes,no,unfurnished,Mumbai
40849000.0,5574.0,6,4.0,1,1,yes,no,no,no,yes,no,unfurnished,Kolkata
11853000.0,1570.0,2,2.0,2,2,yes,no,yes,no,no,no,semi-furnished,Kolkata
16241000.0,1654.0,2,2.0,2,1,no,yes,no,no,yes,no,semi-furnished,Delhi
36298000.0,3725.0,5,4.0,2,1,yes,yes,no,no,no,yes,unfurnished,Bangalore
43899000.0,,5,3.0,2,0,yes,yes,no,no,no,no,semi-furnished,Delhi
43803000.0,6726.0,6,4.0,1,0,yes,no,no,no,yes,no,furnished,Ahmedabad
30790000.0,,2,2.0,1,2,yes,yes,yes,no,yes,no,furnished,Mumbai
18795000.0,2043.0,2,,2,0,no,no,no,no,no,yes,furnished,Pune
14194000.0,2454.0,3,1.0,1,2,yes,yes,no,no,no,no,unfurnished,Ahmedabad
45888000.0,2731.0,4,4.0,3,1,no,yes,yes,no,no,yes,unfurnished,Mumbai
18627000.0,2349.0,3,2.0,1,0,yes,no,no,yes,no,no,unfurnished,Chennai
13995000.0,1616.0,4,2.0,1,2,yes,no,yes,no,no,no,semi-furnished,Chennai
13762000.0,2572.0,4,3.0,1,0,yes,no,no,no,no,no,semi-furnished,Ahmedabad
23845000.0,2833.0,5,3.0,1,2,yes,no,no,yes,no,yes,furnished,Chennai
30369000.0,2613.0,4,3.0,1,1,yes,no,no,no,no,no,semi-furnished,Bangalore
23264000.0,3712.0,5,3.0,1,0,yes,no,no,no,yes,no,unfurnished,Hyderabad
23338000.0,2086.0,3,2.0,4,1,yes,no,no,yes,no,no,unfurnished,Bangalore
15991000.0,856.0,2,1.0,1,2,yes,no,no,no,no,no,furnished,Mumbai
29329000.0,1592.0,1,1.0,2,0,yes,no,yes,no,yes,no,unfurnished,Mumbai
37527000.0,2304.0,3,2.0,3,0,yes,no,no,no,yes,no,unfurnished,Mumbai
49444000.0,3131.0,4,3.0,3,2,yes,yes,yes,no,no,no,furnished,Mumbai
11494000.0,1148.0,2,1.0,3,1,yes,no,no,no,no,no,unfurnished,Chennai
20807000.0,2002.0,3,1.0,1,1,yes,yes,yes,no,no,yes,furnished,Chennai
17297000.0,2059.0,3,3.0,3,1,yes,no,no,no,yes,yes,unfurnished,Pune
15325000.0,2225.0,2,1.0,1,1,yes,yes,no,no,no,yes,semi-furnished,Chennai
15259000.0,1877.0,3,1.0,2,0,yes,no,no,no,no,no,unfurnished,Delhi
40968000.0,5291.0,6,4.0,2,1,yes,no,no,no,yes,yes,unfurnished,Chennai
15363000.0,1753.0,3,2.0,2,0,yes,yes,yes,no,no,no,semi-furnished,Chennai
14258000.0,3093.0,4,4.0,2,0,yes,no,no,no,no,no,semi-furnished,Ahmedabad
21383000.0,2416.0,3,2.0,1,1,no,no,no,no,yes,no,unfurnished,Pune
54932000.0,3079.0,4,3.0,3,1,yes,no,no,no,no,yes,furnished,Mumbai
27589000.0,4008.0,6,4.0,2,0,no,no,no,no,no,no,unfurnished,Bangalore
9716000.0,954.0,1,2.0,2,0,yes,yes,yes,no,yes,no,unfurnished,Bangalore
40493000.0,3844.0,5,4.0,3,1,yes,yes,yes,no,no,no,unfurnished,Delhi
29455000.0,2815.0,5,3.0,1,2,yes,yes,no,no,yes,yes,semi-furnished,Bangalore
18677000.0,2330.0,4,4.0,3,3,no,no,no,no,no,no,semi-furnished,Ahmedabad
23979900.0,1688.0,2,2.0,3,2,yes,no,yes,no,no,no,unfurnished,Kolkata
18869000.0,1297.0,1,1.0,3,1,yes,no,yes,yes,no,no,semi-furnished,Mumbai
25581000.0,2146.0,3,2.0,2,0,yes,no,yes,no,yes,no,semi-furnished,Delhi
16524000.0,2252.0,4,3.0,2,2,yes,no,yes,no,no,no,unfurnished,Chennai
13841000.0,1751.0,3,3.0,1,2,yes,yes,yes,no,no,no,semi-furnished,Kolkata
39178000.0,2522.0,3,3.0,1,1,yes,no,yes,no,no,no,unfurnished,Mumbai
18377000.0,3005.0,3,3.0,1,2,yes,no,no,no,no,no,furnished,Ahmedabad
45943000.0,2793.0,4,1.0,2,0,yes,no,yes,no,yes,no,unfurnished,Mumbai
26148000.0,4436.0,6,4.0,2,0,yes,no,yes,no,yes,no,semi-furnished,Ahmedabad
25585000.0,2060.0,2,1.0,2,2,yes,yes,yes,no,no,no,furnished,Delhi
26064000.0,2192.0,3,3.0,1,0,yes,yes,no,no,no,yes,semi-furnished,Delhi
46667000.0,2918.0,3,3.0,4,0,yes,yes,yes,no,no,yes,semi-furnished,Mumbai
23990000.0,2723.0,3,3.0,2,2,yes,yes,no,no,no,yes,furnished,Chennai
21808000.0,2717.0,3,2.0,1,1,yes,no,no,no,yes,no,unfurnished,Hyderabad
30126000.0,3397.0,5,3.0,2,1,yes,no,no,yes,no,no,furnished,Pune
55627000.0,3717.0,6,5.0,1,1,yes,no,no,no,no,no,unfurnished,Mumbai
37965000.0,2010.0,3,2.0,2,2,yes,no,no,no,yes,yes,unfurnished,Mumbai
27060000.0,1881.0,2,2.0,3,1,yes,no,no,no,yes,no,furnished,Delhi
49435000.0,3361.0,4,2.0,3,2,yes,no,yes,yes,yes,no,semi-furnished,Mumbai
26235000.0,1511.0,2,1.0,2,0,yes,yes,no,no,no,yes,furnished,Mumbai
21685000.0,2684.0,3,2.0,1,0,yes,yes,no,no,yes,yes,semi-furnished,Hyderabad
59215000.0,4869.0,6,5.0,2,1,yes,no,no,no,no,yes,semi-furnished,Delhi
26928000.0,4380.0,6,4.0,2,2,no,no,no,no,no,no,unfurnished,Ahmedabad
17915000.0,2597.0,4,3.0,2,1,yes,no,no,no,yes,no,furnished,Kolkata
29593000.0,1493.0,2,2.0,2,1,yes,yes,no,no,no,no,semi-furnished,Mumbai
22245000.0,2262.0,1,1.0,3,0,yes,yes,no,no,no,no,unfurnished,Pune
11395000.0,1447.0,2,2.0,1,1,yes,no,no,no,no,no,semi-furnished,Chennai
18643000.0,2383.0,3,2.0,2,1,yes,no,no,no,no,no,furnished,Hyderabad
23235000.0,2437.0,4,2.0,1,0,yes,no,no,yes,yes,no,furnished,Chennai
15648000.0,2382.0,4,2.0,1,0,no,yes,yes,no,no,no,semi-furnished,Ahmedabad
28588000.0,3400.0,4,4.0,2,0,yes,yes,yes,yes,no,no,unfurnished,Bangalore
34223000.0,5397.0,6,4.0,1,1,yes,no,yes,no,no,no,furnished,Ahmedabad
39709000.0,,5,,3,2,yes,no,yes,no,yes,no,unfurnished,Chennai
22833000.0,1829.0,1,1.0,2,1,yes,no,no,no,no,yes,unfurnished,Bangalore
43244000.0,2725.0,4,2.0,2,0,no,yes,no,yes,yes,no,semi-furnished,Mumbai
52329000.0,3176.0,4,2.0,3,2,yes,no,no,no,no,no,semi-furnished,Mumbai
9717000.0,1272.0,2,2.0,1,1,no,no,no,no,yes,yes,semi-furnished,Hyderabad
16046000.0,2824.0,4,2.0,2,2,no,no,no,yes,no,no,semi-furnished,Ahmedabad
23527000.0,1236.0,1,1.0,3,1,yes,no,no,no,no,no,semi-furnished,Mumbai
8456000.0,1003.0,1,1.0,2,3,yes,yes,no,no,yes,no,semi-furnished,Chennai
41638000.0,3832.0,5,4.0,2,1,yes,yes,no,no,yes,no,unfurnished,Delhi
62573000.0,3799.0,5,3.0,2,0,yes,yes,yes,no,yes,no,furnished,Mumbai
52173000.0,2592.0,4,3.0,1,1,yes,no,yes,no,no,yes,semi-furnished,Mumbai
26918000.0,,2,1.0,1,3,yes,no,no,no,no,no,semi-furnished,Mumbai
22091000.0,3163.0,4,3.0,2,3,yes,no,yes,yes,yes,no,furnished,Chennai
25174000.0,2007.0,3,2.0,1,1,yes,no,yes,no,yes,no,unfurnished,Bangalore
25941000.0,2767.0,3,4.0,2,0,yes,no,no,no,no,no,semi-furnished,Bangalore
30221000.0,1717.0,2,1.0,2,0,yes,yes,yes,no,no,yes,semi-furnished,Mumbai
21112000.0,2713.0,3,2.0,2,1,yes,yes,yes,yes,no,yes,semi-furnished,Hyderabad
14720000.0,1545.0,2,,1,1,yes,no,no,no,no,no,semi-furnished,Hyderabad
27262000.0,3456.0,4,,2,1,yes,no,no,no,yes,yes,semi-furnished,Chennai
32507000.0,1770.0,2,1.0,1,0,yes,no,no,no,no,no,unfurnished,Mumbai
39918000.0,2264.0,3,2.0,2,1,yes,no,no,no,yes,yes,furnished,Mumbai
20990000.0,2631.0,3,3.0,3,0,yes,yes,no,no,no,no,semi-furnished,Kolkata
13556000.0,1592.0,3,2.0,2,2,yes,no,yes,no,yes,no,unfurnished,Pune
37823000.0,3416.0,4,2.0,2,0,yes,no,no,no,yes,no,unfurnished,Delhi
31744000.0,4459.0,6,4.0,2,1,no,no,no,no,yes,yes,unfurnished,Chennai
23804000.0,,3,2.0,2,1,yes,no,no,no,yes,no,furnished,Pune
14717000.0,2188.0,4,2.0,2,1,yes,no,yes,no,no,no,furnished,Ahmedabad
24576000.0,3236.0,5,3.0,4,0,yes,no,no,no,no,no,semi-furnished,Kolkata
22334000.0,2510.0,2,2.0,1,2,yes,no,yes,no,no,no,furnished,Chennai
33513000.0,2847.0,3,1.0,2,2,yes,no,no,no,no,no,furnished,Delhi
20014000.0,2424.0,2,,1,0,yes,no,yes,no,no,no,semi-furnished,Pune
29624000.0,2519.0,3,2.0,3,2,yes,no,no,yes,no,no,furnished,Delhi
51589000.0,3337.0,4,4.0,1,0,yes,no,no,no,no,no,furnished,Mumbai
25986000.0,3298.0,5,4.0,1,2,no,yes,no,yes,no,yes,,Pune
34651000.0,4765.0,6,4.0,1,0,yes,yes,no,yes,yes,no,furnished,Chennai
17740000.0,1839.0,2,2.0,1,0,yes,no,no,no,no,yes,unfurnished,Chennai
17592000.0,2870.0,3,1.0,1,1,no,yes,yes,no,no,no,unfurnished,Ahmedabad
33165000.0,,4,3.0,2,0,yes,no,no,no,yes,no,unfurnished,Delhi
33381000.0,1820.0,2,2.0,2,1,yes,yes,yes,no,yes,no,furnished,Mumbai
23995000.0,2391.0,4,2.0,3,0,yes,yes,no,no,yes,no,semi-furnished,Bangalore
43658000.0,,2,1.0,2,2,no,no,no,no,no,yes,furnished,Mumbai
67966000.0,3837.0,5,4.0,2,0,yes,no,yes,no,no,yes,unfurnished,Mumbai
19032000.0,2734.0,4,3.0,1,0,yes,no,no,yes,no,no,furnished,Chennai
40433000.0,3957.0,5,4.0,1,0,yes,no,no,no,no,no,furnished,Bangalore
20851000.0,3049.0,3,2.0,2,0,yes,no,no,no,no,no,unfurnished,Chennai
52834000.0,3537.0,4,2.0,2,0,no,no,yes,yes,no,no,unfurnished,Mumbai
31552000.0,2465.0,4,3.0,2,1,yes,no,no,no,no,yes,unfurnished,Mumbai
22986000.0,2639.0,4,3.0,2,0,yes,no,yes,no,no,no,semi-furnished,Hyderabad
16306000.0,2105.0,3,1.0,1,0,no,no,no,no,yes,no,unfurnished,Hyderabad
19756000.0,2298.0,2,1.0,1,0,yes,no,no,yes,no,yes,semi-furnished,Chennai
16424000.0,2398.0,3,2.0,2,1,yes,no,no,no,no,no,semi-furnished,Kolkata
23092000.0,2955.0,5,4.0,1,2,yes,no,no,yes,yes,yes,semi-furnished,Chennai
28286000.0,4700.0,6,5.0,3,0,yes,no,yes,no,no,no,furnished,Kolkata
37169000.0,2056.0,3,2.0,1,2,yes,no,no,no,yes,no,unfurnished,Mumbai
26361000.0,2860.0,5,4.0,1,2,yes,yes,yes,no,no,no,semi-furnished,Bangalore
28148000.0,3444.0,5,4.0,2,1,yes,yes,no,yes,yes,yes,semi-furnished,Chennai
60985000.0,3635.0,4,2.0,3,1,yes,no,no,no,yes,yes,semi-furnished,Mumbai
15127000.0,2488.0,2,2.0,1,1,yes,no,no,no,no,no,semi-furnished,Ahmedabad
33062000.0,2187.0,3,2.0,2,1,yes,no,no,no,no,no,unfurnished,Mumbai
34115000.0,3369.0,4,3.0,2,2,yes,yes,yes,no,yes,yes,semi-furnished,Bangalore
21153000.0,2012.0,3,2.0,1,1,yes,no,no,yes,yes,no,furnished,Bangalore
56526000.0,3669.0,4,3.0,2,0,yes,no,no,no,no,no,unfurnished,Mumbai
23120000.0,3308.0,4,3.0,2,0,yes,no,no,no,no,no,semi-furnished,Kolkata
42626000.0,3379.0,5,3.0,2,1,yes,no,yes,no,no,yes,furnished,Delhi
31150000.0,2963.0,4,2.0,1,1,yes,no,yes,yes,yes,no,furnished,Delhi
43883000.0,2499.0,3,2.0,3,1,yes,no,no,no,yes,yes,unfurnished,Mumbai
47449000.0,2877.0,4,3.0,1,0,yes,yes,yes,no,no,no,unfurnished,Mumbai
32188000.0,1697.0,3,3.0,1,0,yes,yes,yes,no,no,no,unfurnished,Mumbai
11083000.0,1932.0,3,2.0,1,1,yes,yes,no,yes,yes,yes,,Kolkata
46652000.0,2466.0,4,3.0,2,1,yes,no,yes,no,no,no,unfurnished,Mumbai
25274000.0,3956.0,5,3.0,1,1,yes,no,yes,no,no,no,unfurnished,Kolkata
20972000.0,1675.0,3,2.0,1,0,yes,no,no,no,yes,no,unfurnished,Delhi
19687000.0,2053.0,3,,1,2,yes,no,yes,no,yes,no,furnished,Pune
11300000.0,1650.0,1,1.0,1,1,yes,no,no,no,no,no,semi-furnished,Pune
10464000.0,1145.0,1,1.0,1,0,yes,no,yes,no,no,no,semi-furnished,Pune
28878000.0,4997.0,6,4.0,1,2,yes,no,yes,no,yes,yes,furnished,Ahmedabad
19320000.0,2669.0,3,2.0,2,2,yes,no,no,yes,no,yes,unfurnished,Kolkata
12894000.0,1742.0,3,2.0,1,0,no,no,no,no,yes,no,semi-furnished,Ahmedabad
46497000.0,4721.0,6,4.0,2,2,yes,no,yes,no,yes,no,semi-furnished,Bangalore
28105000.0,3659.0,4,3.0,1,1,no,no,yes,no,no,no,furnished,Bangalore
50550000.0,2943.0,4,,4,0,yes,no,yes,no,no,no,furnished,Mumbai
53187000.0,3102.0,4,2.0,2,2,yes,no,no,no,yes,no,furnished,Mumbai
21279000.0,2549.0,4,3.0,3,1,yes,no,yes,no,yes,no,furnished,Chennai
16047000.0,2353.0,3,2.0,3,0,yes,no,yes,no,yes,yes,unfurnished,Kolkata
29664000.0,4252.0,6,4.0,3,0,no,no,no,no,yes,no,furnished,Hyderabad
29237000.0,,6,4.0,3,1,yes,no,no,no,no,no,furnished,Bangalore
39791000.0,3406.0,5,3.0,2,0,yes,yes,yes,no,yes,no,unfurnished,Delhi
38865000.0,3559.0,4,3.0,2,0,yes,no,no,no,yes,no,semi-furnished,Delhi
25479000.0,3512.0,4,3.0,1,1,yes,no,yes,no,no,no,furnished,Chennai
25997000.0,3618.0,6,4.0,1,0,yes,yes,no,no,yes,no,semi-furnished,Chennai
17225000.0,2134.0,4,3.0,3,0,yes,no,yes,no,no,no,furnished,Hyderabad
61155000.0,3754.0,6,4.0,2,1,yes,no,no,no,yes,no,,Mumbai
20243000.0,2876.0,4,2.0,2,1,yes,no,yes,no,no,yes,furnished,Ahmedabad
44413000.0,4135.0,5,4.0,3,1,no,yes,no,no,no,yes,semi-furnished,Bangalore
22845000.0,1882.0,3,3.0,1,0,no,no,yes,no,yes,no,semi-furnished,Delhi
27327000.0,2397.0,4,3.0,2,2,yes,no,no,no,yes,yes,semi-furnished,Bangalore
29439000.0,2523.0,3,2.0,1,1,yes,no,no,yes,no,no,unfurnished,Delhi
25819000.0,2130.0,3,2.0,2,1,no,no,yes,no,yes,no,unfurnished,Delhi
15509000.0,2254.0,2,2.0,3,0,yes,no,yes,no,no,yes,unfurnished,Ahmedabad
20383000.0,3006.0,4,2.0,1,1,yes,no,yes,no,yes,no,semi-furnished,Hyderabad
15998000.0,2449.0,3,2.0,1,1,yes,yes,yes,no,no,no,furnished,Hyderabad
15432000.0,1127.0,2,1.0,2,0,yes,yes,no,no,no,no,furnished,Delhi
15510000.0,2156.0,3,3.0,1,1,yes,no,yes,yes,no,yes,unfurnished,Kolkata
19132000.0,3196.0,4,3.0,2,0,yes,no,no,no,yes,yes,unfurnished,Kolkata
40108000.0,3460.0,4,3.0,1,1,yes,yes,no,no,yes,no,unfurnished,Delhi
33810000.0,2731.0,3,2.0,1,1,yes,yes,no,no,yes,no,semi-furnished,Bangalore
20817000.0,3076.0,4,2.0,2,0,no,no,yes,no,no,no,unfurnished,Kolkata
19389000.0,2072.0,1,1.0,3,1,yes,no,yes,no,no,no,unfurnished,Pune
18814000.0,1573.0,1,1.0,1,2,yes,yes,no,no,yes,no,furnished,Delhi
38371000.0,2409.0,4,3.0,1,0,yes,no,no,no,yes,no,furnished,Mumbai
15443000.0,2226.0,2,2.0,3,1,yes,no,no,yes,yes,no,semi-furnished,Ahmedabad
29141000.0,3674.0,5,4.0,1,0,yes,yes,no,no,no,no,unfurnished,Pune
42745000.0,3212.0,4,3.0,2,0,yes,no,yes,no,no,no,semi-furnished,Delhi
46737000.0,3138.0,4,3.0,1,3,yes,no,no,no,yes,no,unfurnished,Mumbai
17585000.0,2974.0,4,3.0,2,0,no,yes,no,no,yes,no,semi-furnished,Kolkata
39404000.0,2690.0,4,3.0,3,0,no,no,no,no,no,no,furnished,Mumbai
27857000.0,3371.0,4,4.0,2,0,yes,no,yes,no,yes,no,furnished,Pune
24761000.0,3901.0,5,4.0,2,1,no,no,no,yes,no,no,unfurnished,Ahmedabad
15397000.0,2212.0,3,2.0,1,2,yes,no,yes,no,no,no,semi-furnished,Ahmedabad
32105000.0,3482.0,4,3.0,3,0,yes,no,no,no,no,no,unfurnished,Bangalore
16109000.0,2016.0,2,2.0,2,2,no,no,no,yes,yes,no,semi-furnished,Hyderabad
25646000.0,1367.0,2,2.0,2,1,yes,no,no,no,yes,no,furnished,Mumbai
26900000.0,3433.0,5,4.0,2,0,no,yes,yes,no,no,no,furnished,Chennai
44351000.0,3428.0,6,5.0,2,1,yes,no,yes,no,yes,no,furnished,Delhi
11291000.0,2047.0,3,2.0,1,0,yes,no,no,no,no,no,semi-furnished,Ahmedabad
29780000.0,2706.0,2,2.0,3,2,yes,yes,no,no,no,no,unfurnished,Bangalore
27639000.0,3210.0,6,4.0,2,1,yes,yes,yes,no,no,yes,semi-furnished,Bangalore
24199000.0,2611.0,3,2.0,2,1,yes,no,no,yes,yes,no,furnished,Pune
21375000.0,1908.0,2,1.0,1,0,yes,yes,yes,yes,no,no,furnished,Bangalore
34667000.0,3765.0,4,3.0,2,1,yes,yes,no,no,no,no,furnished,Bangalore
45063000.0,2539.0,3,3.0,1,0,yes,no,yes,yes,no,no,semi-furnished,Mumbai
41620000.0,4871.0,6,4.0,2,2,yes,no,yes,no,no,no,unfurnished,Pune
39970000.0,,6,4.0,2,0,yes,no,no,no,no,no,semi-furnished,Pune
51987000.0,2608.0,3,2.0,1,1,no,no,no,no,yes,yes,unfurnished,Mumbai
30551000.0,3355.0,4,3.0,2,0,yes,no,no,no,no,no,furnished,Bangalore
70001000.0,4245.0,5,4.0,2,2,yes,yes,yes,no,yes,no,furnished,Mumbai
25477000.0,1921.0,3,2.0,1,1,yes,no,no,no,yes,no,semi-furnished,Mumbai
27713000.0,2603.0,3,2.0,2,2,yes,no,yes,no,yes,no,semi-furnished,Bangalore
29488000.0,3627.0,5,4.0,2,2,yes,yes,no,no,yes,no,unfurnished,Chennai
14102000.0,1329.0,3,2.0,2,0,no,no,no,no,no,no,semi-furnished,Bangalore
24005000.0,4015.0,6,3.0,1,2,no,no,yes,no,yes,yes,unfurnished,Ahmedabad
13720000.0,1955.0,2,1.0,1,1,yes,no,no,no,no,no,furnished,Ahmedabad
25996000.0,4235.0,4,2.0,2,1,yes,yes,yes,no,no,yes,semi-furnished,Kolkata
34084000.0,2942.0,3,2.0,1,2,yes,no,no,yes,no,no,semi-furnished,Delhi
23895000.0,2891.0,4,3.0,3,2,yes,no,no,no,yes,no,furnished,Pune
16318000.0,2365.0,3,2.0,3,2,yes,no,no,yes,no,no,furnished,Kolkata
25085000.0,3734.0,5,4.0,2,1,yes,no,yes,no,yes,no,unfurnished,Ahmedabad
